,Area(0072-0135),Mean(0072-0135),Min(0072-0135),Max(0072-0135),Area(0338-0243),Mean(0338-0243),Min(0338-0243),Max(0338-0243),Area(0351-0330),Mean(0351-0330),Min(0351-0330),Max(0351-0330),Area(0457-0352),Mean(0457-0352),Min(0457-0352),Max(0457-0352),Area(0454-0435),Mean(0454-0435),Min(0454-0435),Max(0454-0435)
2087,1254,105.777,-126.0,936.0,1000,95.95,-68.0,754.0,1101,95.99,-84.0,653.0,846,67.788,-70.0,648.0,1024,53.384,-52.0,450.0
2088,1254,110.665,-64.0,1040.0,1000,98.699,-88.0,854.0,1101,97.138,-84.0,593.0,846,77.339,-58.0,628.0,1024,54.191,-98.0,532.0
2089,1254,105.116,-72.0,825.0,1000,96.546,-63.0,644.0,1101,94.952,-66.0,579.0,846,72.748,-83.0,645.0,1024,48.604,-61.0,463.0
2090,1254,103.904,-85.0,675.0,1000,98.472,-65.0,771.0,1101,94.385,-127.0,561.0,846,75.668,-79.0,725.0,1024,53.245,-59.0,390.0
2091,1254,105.067,-69.0,943.0,1000,95.136,-75.0,812.0,1101,94.246,-101.0,564.0,846,72.201,-59.0,441.0,1024,51.203,-98.0,577.0
2092,1254,102.136,-86.0,852.0,1000,103.607,-62.0,708.0,1101,97.524,-115.0,568.0,846,68.032,-46.0,469.0,1024,50.161,-93.0,429.0
2093,1254,106.851,-73.0,678.0,1000,100.069,-80.0,768.0,1101,91.358,-102.0,743.0,846,78.3,-70.0,569.0,1024,47.211,-48.0,598.0
2094,1254,103.9,-74.0,711.0,1000,97.391,-78.0,690.0,1101,91.243,-66.0,601.0,846,71.554,-101.0,623.0,1024,50.655,-42.0,590.0
2095,1254,104.895,-92.0,792.0,1000,97.586,-95.0,746.0,1101,89.352,-90.0,659.0,846,68.401,-93.0,432.0,1024,53.815,-61.0,546.0
2096,1254,104.392,-71.0,847.0,1000,93.22,-69.0,689.0,1101,94.738,-81.0,736.0,846,74.623,-79.0,501.0,1024,51.5,-58.0,514.0
2097,1254,106.695,-99.0,904.0,1000,96.661,-74.0,638.0,1101,96.064,-65.0,749.0,846,74.136,-65.0,534.0,1024,54.623,-85.0,680.0
2098,1254,108.746,-70.0,774.0,1000,96.575,-71.0,813.0,1101,95.75,-66.0,569.0,846,73.429,-69.0,494.0,1024,49.788,-57.0,573.0
2099,1254,105.337,-96.0,841.0,1000,99.476,-70.0,629.0,1101,94.87,-99.0,513.0,846,70.959,-71.0,631.0,1024,50.346,-89.0,774.0
2100,1254,106.645,-95.0,864.0,1000,96.375,-66.0,761.0,1101,92.895,-62.0,669.0,846,66.23,-75.0,542.0,1024,52.04,-77.0,580.0
2101,1254,104.147,-71.0,756.0,1000,99.429,-64.0,763.0,1101,100.297,-70.0,584.0,846,73.598,-61.0,534.0,1024,51.325,-82.0,596.0
2102,1254,105.193,-77.0,851.0,1000,100.519,-61.0,633.0,1101,95.029,-83.0,716.0,846,78.089,-74.0,646.0,1024,50.931,-67.0,471.0
2103,1254,113.089,-81.0,717.0,1000,93.417,-72.0,705.0,1101,95.85,-83.0,566.0,846,68.437,-62.0,460.0,1024,52.022,-49.0,458.0
2104,1254,108.407,-79.0,752.0,1000,103.06,-66.0,645.0,1101,96.148,-101.0,704.0,846,74.573,-119.0,516.0,1024,50.709,-68.0,573.0
2105,1254,106.554,-84.0,766.0,1000,95.541,-91.0,632.0,1101,92.185,-77.0,575.0,846,77.056,-76.0,586.0,1024,51.498,-58.0,515.0
2106,1254,110.526,-93.0,698.0,1000,91.148,-116.0,625.0,1101,92.233,-142.0,553.0,846,79.439,-107.0,583.0,1024,53.424,-84.0,480.0
2107,1254,108.312,-70.0,788.0,1000,102.883,-87.0,683.0,1101,90.144,-72.0,505.0,846,75.613,-53.0,465.0,1024,54.423,-60.0,441.0
2108,1254,110.87,-109.0,848.0,1000,100.357,-70.0,760.0,1101,90.312,-69.0,558.0,846,74.335,-55.0,513.0,1024,53.643,-53.0,437.0
2109,1254,114.343,-90.0,830.0,1000,95.084,-73.0,676.0,1101,94.776,-70.0,867.0,846,72.219,-75.0,540.0,1024,52.433,-70.0,500.0
2110,1254,101.899,-121.0,868.0,1000,100.616,-77.0,664.0,1101,92.658,-122.0,723.0,846,69.55,-62.0,484.0,1024,50.633,-49.0,460.0
2111,1254,103.973,-72.0,774.0,1000,99.292,-81.0,825.0,1101,96.235,-82.0,567.0,846,75.26,-84.0,499.0,1024,52.099,-53.0,749.0
2112,1254,105.211,-93.0,828.0,1000,104.619,-72.0,734.0,1101,93.702,-120.0,726.0,846,76.565,-69.0,422.0,1024,53.359,-91.0,529.0
2113,1254,107.132,-70.0,811.0,1000,94.697,-68.0,637.0,1101,99.783,-69.0,680.0,846,74.28,-67.0,544.0,1024,53.396,-59.0,429.0
2114,1254,104.093,-100.0,834.0,1000,96.059,-92.0,724.0,1101,91.36,-92.0,628.0,846,72.52,-59.0,608.0,1024,48.738,-58.0,498.0
2115,1254,103.978,-76.0,626.0,1000,98.875,-76.0,697.0,1101,94.144,-66.0,595.0,846,71.582,-60.0,539.0,1024,49.496,-49.0,461.0
2116,1254,105.934,-73.0,772.0,1000,99.719,-113.0,634.0,1101,93.281,-80.0,464.0,846,73.748,-54.0,464.0,1024,53.578,-54.0,671.0
2117,1254,109.568,-72.0,736.0,1000,103.052,-90.0,780.0,1101,97.978,-87.0,706.0,846,73.647,-68.0,672.0,1024,51.584,-83.0,422.0
2118,1254,104.995,-96.0,771.0,1000,99.682,-65.0,867.0,1101,95.909,-73.0,496.0,846,76.434,-90.0,597.0,1024,54.938,-67.0,517.0
2119,1254,112.571,-105.0,822.0,1000,114.311,-76.0,861.0,1101,107.944,-78.0,684.0,846,96.416,-66.0,744.0,1024,64.671,-62.0,538.0
2120,1254,124.041,-101.0,884.0,1000,124.183,-73.0,806.0,1101,114.847,-109.0,806.0,846,91.453,-76.0,510.0,1024,72.068,-68.0,659.0
2121,1254,122.591,-81.0,806.0,1000,114.225,-118.0,656.0,1101,108.675,-87.0,617.0,846,86.598,-82.0,534.0,1024,76.674,-56.0,485.0
2122,1254,118.868,-110.0,796.0,1000,116.619,-82.0,720.0,1101,102.522,-105.0,640.0,846,88.443,-63.0,590.0,1024,70.622,-77.0,717.0
2123,1254,117.478,-84.0,739.0,1000,109.64,-98.0,722.0,1101,103.78,-62.0,738.0,846,86.358,-78.0,568.0,1024,76.983,-66.0,583.0
2124,1254,120.526,-73.0,788.0,1000,113.598,-60.0,835.0,1101,102.084,-77.0,546.0,846,78.437,-84.0,529.0,1024,71.365,-82.0,562.0
2125,1254,115.384,-60.0,727.0,1000,108.709,-96.0,742.0,1101,102.172,-124.0,524.0,846,80.061,-74.0,592.0,1024,70.24,-85.0,610.0
2126,1254,116.975,-87.0,752.0,1000,102.249,-60.0,775.0,1101,101.662,-80.0,742.0,846,78.047,-92.0,644.0,1024,70.187,-81.0,534.0
2127,1254,103.313,-72.0,916.0,1000,105.372,-57.0,770.0,1101,90.227,-88.0,715.0,846,79.608,-64.0,497.0,1024,67.754,-79.0,544.0
2128,1254,112.455,-132.0,804.0,1000,104.595,-67.0,823.0,1101,95.902,-76.0,775.0,846,79.429,-103.0,555.0,1024,61.853,-103.0,529.0
2129,1254,113.974,-86.0,701.0,1000,103.801,-77.0,765.0,1101,89.566,-78.0,596.0,846,77.19,-74.0,496.0,1024,67.068,-74.0,599.0
2130,1254,106.352,-78.0,713.0,1000,102.639,-69.0,781.0,1101,99.792,-73.0,654.0,846,77.24,-67.0,561.0,1024,61.448,-57.0,563.0
2131,1254,104.317,-71.0,661.0,1000,104.958,-99.0,960.0,1101,99.995,-61.0,582.0,846,75.175,-64.0,821.0,1024,58.431,-119.0,586.0
2132,1254,111.177,-93.0,713.0,1000,99.386,-67.0,807.0,1101,96.725,-65.0,577.0,846,80.927,-50.0,557.0,1024,56.197,-79.0,383.0
2133,1254,109.429,-93.0,753.0,1000,102.834,-87.0,769.0,1101,93.881,-81.0,531.0,846,76.31,-63.0,494.0,1024,57.838,-79.0,464.0
2134,1254,106.022,-91.0,819.0,1000,99.993,-84.0,633.0,1101,98.791,-81.0,626.0,846,76.543,-67.0,455.0,1024,56.934,-66.0,784.0
2135,1254,104.721,-96.0,782.0,1000,102.502,-109.0,658.0,1101,93.88,-70.0,625.0,846,74.66,-66.0,584.0,1024,57.188,-65.0,659.0
2136,1254,112.432,-95.0,801.0,1000,105.284,-91.0,803.0,1101,90.135,-125.0,617.0,846,75.783,-67.0,503.0,1024,57.375,-65.0,634.0
2137,1254,107.583,-83.0,1058.0,1000,95.108,-57.0,690.0,1101,94.003,-83.0,530.0,846,72.019,-60.0,512.0,1024,58.741,-59.0,533.0
2138,1254,114.691,-81.0,859.0,1000,102.33,-102.0,584.0,1101,90.825,-100.0,569.0,846,77.298,-80.0,558.0,1024,57.901,-75.0,473.0
2139,1254,104.517,-85.0,929.0,1000,104.616,-102.0,758.0,1101,89.862,-83.0,529.0,846,75.65,-59.0,469.0,1024,53.211,-58.0,480.0
2140,1254,111.356,-69.0,798.0,1000,106.338,-53.0,705.0,1101,90.69,-80.0,704.0,846,81.442,-97.0,529.0,1024,62.066,-64.0,564.0
2141,1254,108.095,-75.0,814.0,1000,96.729,-106.0,707.0,1101,90.915,-72.0,529.0,846,75.403,-58.0,579.0,1024,55.803,-96.0,418.0
2142,1254,107.738,-101.0,739.0,1000,100.14,-85.0,779.0,1101,96.005,-117.0,692.0,846,70.885,-57.0,441.0,1024,55.51,-73.0,682.0
2143,1254,106.061,-94.0,800.0,1000,97.324,-81.0,827.0,1101,94.994,-74.0,620.0,846,77.239,-74.0,596.0,1024,50.224,-64.0,516.0
2144,1254,111.847,-99.0,707.0,1000,94.615,-64.0,860.0,1101,102.177,-94.0,613.0,846,71.266,-64.0,702.0,1024,57.035,-145.0,509.0
2145,1254,101.86,-78.0,702.0,1000,103.757,-133.0,707.0,1101,92.806,-78.0,508.0,846,78.234,-60.0,634.0,1024,53.71,-107.0,479.0
2146,1254,100.852,-62.0,769.0,1000,98.151,-126.0,772.0,1101,91.129,-72.0,684.0,846,78.288,-78.0,424.0,1024,53.96,-70.0,618.0
2147,1254,104.819,-84.0,634.0,1000,95.18,-97.0,553.0,1101,94.837,-96.0,568.0,846,72.208,-66.0,541.0,1024,50.283,-71.0,542.0
2148,1254,112.379,-117.0,732.0,1000,99.353,-70.0,780.0,1101,93.932,-78.0,610.0,846,70.521,-66.0,498.0,1024,54.692,-71.0,533.0
2149,1254,103.12,-60.0,830.0,1000,95.412,-61.0,604.0,1101,91.994,-72.0,668.0,846,79.467,-90.0,568.0,1024,50.187,-50.0,589.0
2150,1254,107.45,-90.0,710.0,1000,94.82,-82.0,673.0,1101,91.544,-96.0,629.0,846,74.268,-61.0,405.0,1024,53.628,-65.0,489.0
2151,1254,109.518,-76.0,828.0,1000,101.951,-56.0,694.0,1101,91.465,-70.0,639.0,846,78.155,-72.0,662.0,1024,54.007,-76.0,498.0
2152,1254,109.344,-96.0,774.0,1000,100.758,-111.0,793.0,1101,92.981,-87.0,573.0,846,77.936,-68.0,411.0,1024,55.041,-79.0,675.0
2153,1254,103.002,-83.0,803.0,1000,96.761,-73.0,673.0,1101,97.64,-84.0,729.0,846,74.632,-77.0,494.0,1024,53.186,-75.0,538.0
2154,1254,104.825,-77.0,787.0,1000,93.672,-56.0,766.0,1101,96.038,-76.0,584.0,846,78.48,-55.0,621.0,1024,53.929,-84.0,694.0
2155,1254,106.67,-68.0,693.0,1000,95.982,-80.0,674.0,1101,96.053,-117.0,491.0,846,72.629,-75.0,428.0,1024,57.042,-74.0,497.0
2156,1254,106.434,-80.0,721.0,1000,98.325,-72.0,624.0,1101,95.727,-79.0,576.0,846,77.518,-56.0,651.0,1024,56.806,-66.0,509.0
2157,1254,101.336,-85.0,808.0,1000,100.338,-74.0,703.0,1101,92.776,-97.0,514.0,846,76.664,-84.0,632.0,1024,53.389,-53.0,513.0
2158,1254,103.668,-104.0,671.0,1000,98.922,-63.0,629.0,1101,91.95,-81.0,605.0,846,70.408,-78.0,636.0,1024,56.025,-66.0,507.0
2159,1254,106.25,-70.0,938.0,1000,100.65,-88.0,782.0,1101,91.346,-106.0,677.0,846,76.472,-85.0,955.0,1024,52.267,-50.0,383.0
2160,1254,103.287,-81.0,799.0,1000,101.939,-68.0,766.0,1101,97.215,-82.0,625.0,846,73.956,-76.0,572.0,1024,56.723,-70.0,596.0
2161,1254,110.092,-77.0,797.0,1000,99.479,-65.0,717.0,1101,91.482,-83.0,562.0,846,75.132,-65.0,492.0,1024,57.358,-77.0,753.0
2162,1254,102.538,-81.0,765.0,1000,94.702,-94.0,716.0,1101,93.545,-83.0,720.0,846,71.143,-58.0,546.0,1024,53.66,-71.0,436.0
2163,1254,111.447,-70.0,829.0,1000,103.646,-67.0,832.0,1101,95.939,-80.0,609.0,846,77.052,-72.0,618.0,1024,52.23,-71.0,559.0
2164,1254,105.183,-65.0,763.0,1000,99.123,-73.0,757.0,1101,92.656,-77.0,601.0,846,78.002,-78.0,571.0,1024,55.866,-44.0,639.0
2165,1254,102.695,-76.0,890.0,1000,100.656,-76.0,712.0,1101,93.523,-77.0,630.0,846,68.979,-74.0,576.0,1024,56.224,-72.0,590.0
2166,1254,111.609,-83.0,894.0,1000,102.791,-117.0,641.0,1101,94.025,-72.0,587.0,846,78.381,-63.0,456.0,1024,47.773,-59.0,423.0
2167,1254,110.624,-102.0,957.0,1000,99.462,-59.0,675.0,1101,95.079,-73.0,608.0,846,74.571,-67.0,487.0,1024,52.9,-42.0,482.0
2168,1254,104.384,-86.0,762.0,1000,98.9,-116.0,792.0,1101,91.536,-134.0,617.0,846,76.489,-77.0,396.0,1024,52.038,-60.0,519.0
2169,1254,101.856,-75.0,760.0,1000,93.302,-47.0,679.0,1101,91.465,-73.0,884.0,846,72.774,-80.0,711.0,1024,54.192,-73.0,599.0
2170,1254,103.722,-73.0,707.0,1000,105.546,-82.0,838.0,1101,93.976,-93.0,736.0,846,78.543,-68.0,580.0,1024,55.119,-108.0,633.0
2171,1254,105.97,-80.0,833.0,1000,102.083,-79.0,792.0,1101,96.846,-83.0,618.0,846,81.071,-76.0,465.0,1024,52.063,-69.0,557.0
2172,1254,106.274,-68.0,877.0,1000,95.797,-80.0,718.0,1101,95.676,-90.0,688.0,846,76.422,-72.0,429.0,1024,52.102,-45.0,562.0
2173,1254,106.384,-102.0,884.0,1000,105.774,-107.0,747.0,1101,91.094,-89.0,740.0,846,76.234,-82.0,475.0,1024,49.581,-75.0,476.0
2174,1254,103.098,-91.0,899.0,1000,99.686,-59.0,753.0,1101,95.568,-123.0,480.0,846,72.936,-65.0,569.0,1024,47.31,-53.0,620.0
2175,1254,100.417,-69.0,808.0,1000,98.984,-55.0,733.0,1101,88.722,-77.0,499.0,846,77.604,-76.0,595.0,1024,53.696,-61.0,493.0
2176,1254,107.335,-81.0,771.0,1000,98.287,-61.0,801.0,1101,96.375,-75.0,634.0,846,72.511,-80.0,573.0,1024,49.176,-84.0,610.0
2177,1254,102.325,-79.0,802.0,1000,98.627,-95.0,809.0,1101,90.513,-77.0,736.0,846,71.993,-75.0,571.0,1024,51.774,-91.0,443.0
2178,1254,107.104,-77.0,830.0,1000,95.614,-65.0,703.0,1101,92.311,-82.0,484.0,846,72.356,-90.0,445.0,1024,51.879,-69.0,532.0
2179,1254,107.234,-85.0,746.0,1000,100.731,-76.0,757.0,1101,90.447,-99.0,619.0,846,76.161,-67.0,465.0,1024,53.118,-52.0,477.0
2180,1254,99.963,-87.0,832.0,1000,89.6,-62.0,649.0,1101,94.192,-94.0,601.0,846,72.025,-95.0,450.0,1024,52.05,-73.0,389.0
2181,1254,107.176,-83.0,1083.0,1000,104.816,-63.0,701.0,1101,94.561,-81.0,594.0,846,71.999,-89.0,528.0,1024,54.149,-56.0,620.0
2182,1254,107.369,-72.0,695.0,1000,97.398,-86.0,744.0,1101,94.66,-84.0,491.0,846,72.099,-71.0,877.0,1024,53.601,-87.0,600.0
2183,1254,101.879,-77.0,834.0,1000,99.631,-91.0,922.0,1101,92.566,-69.0,581.0,846,76.105,-82.0,582.0,1024,55.457,-83.0,619.0
2184,1254,110.026,-83.0,858.0,1000,99.66,-99.0,738.0,1101,89.916,-82.0,587.0,846,73.002,-75.0,647.0,1024,52.129,-54.0,550.0
2185,1254,103.73,-59.0,909.0,1000,102.169,-114.0,778.0,1101,90.799,-99.0,653.0,846,72.038,-63.0,699.0,1024,52.229,-49.0,523.0
2186,1254,99.459,-71.0,646.0,1000,94.139,-109.0,637.0,1101,93.417,-74.0,727.0,846,74.047,-93.0,516.0,1024,60.471,-61.0,699.0
2187,1254,100.093,-76.0,874.0,1000,93.961,-69.0,847.0,1101,96.741,-98.0,631.0,846,77.106,-57.0,614.0,1024,54.768,-51.0,544.0
2188,1254,104.357,-69.0,840.0,1000,95.53,-73.0,963.0,1101,98.239,-100.0,677.0,846,78.265,-75.0,622.0,1024,56.623,-57.0,626.0
2189,1254,121.136,-100.0,903.0,1000,93.345,-72.0,836.0,1101,89.668,-76.0,632.0,846,72.862,-61.0,787.0,1024,53.2,-63.0,568.0
2190,1254,105.992,-110.0,1040.0,1000,99.379,-79.0,654.0,1101,90.829,-76.0,523.0,846,66.522,-70.0,437.0,1024,56.554,-69.0,538.0
2191,1254,109.508,-73.0,936.0,1000,97.103,-85.0,780.0,1101,84.04,-99.0,645.0,846,68.29,-46.0,507.0,1024,53.799,-44.0,435.0
2192,1254,111.411,-73.0,727.0,1000,100.597,-54.0,737.0,1101,89.983,-88.0,667.0,846,73.831,-104.0,502.0,1024,52.429,-76.0,581.0
2193,1254,108.798,-70.0,736.0,1000,102.494,-80.0,827.0,1101,83.356,-72.0,466.0,846,72.052,-73.0,514.0,1024,52.002,-63.0,607.0
2194,1254,106.203,-82.0,871.0,1000,99.7,-82.0,828.0,1101,87.448,-76.0,586.0,846,70.882,-67.0,586.0,1024,54.811,-64.0,436.0
2195,1254,107.379,-82.0,697.0,1000,100.006,-73.0,799.0,1101,98.223,-75.0,767.0,846,78.982,-82.0,614.0,1024,53.98,-78.0,482.0
2196,1254,107.755,-78.0,825.0,1000,99.338,-72.0,710.0,1101,89.874,-69.0,789.0,846,68.158,-74.0,449.0,1024,56.329,-71.0,491.0
2197,1254,108.147,-83.0,710.0,1000,100.708,-60.0,739.0,1101,88.535,-75.0,658.0,846,73.338,-62.0,540.0,1024,57.052,-53.0,588.0
2198,1254,110.363,-65.0,775.0,1000,101.261,-67.0,704.0,1101,93.851,-91.0,662.0,846,71.296,-58.0,635.0,1024,54.362,-65.0,513.0
2199,1254,103.954,-83.0,781.0,1000,92.312,-88.0,787.0,1101,93.26,-63.0,591.0,846,76.123,-87.0,476.0,1024,54.604,-64.0,492.0
2200,1254,105.679,-90.0,861.0,1000,101.243,-73.0,701.0,1101,86.87,-107.0,629.0,846,76.707,-50.0,545.0,1024,49.459,-49.0,461.0
2201,1254,106.524,-78.0,727.0,1000,91.34,-73.0,793.0,1101,95.942,-84.0,600.0,846,72.145,-63.0,528.0,1024,55.347,-91.0,493.0
2202,1254,107.593,-71.0,832.0,1000,96.442,-57.0,769.0,1101,94.927,-80.0,584.0,846,76.71,-64.0,445.0,1024,50.097,-60.0,461.0
2203,1254,107.411,-90.0,761.0,1000,98.759,-68.0,677.0,1101,89.465,-88.0,728.0,846,63.19,-77.0,427.0,1024,51.273,-59.0,672.0
2204,1254,107.098,-74.0,906.0,1000,96.699,-77.0,852.0,1101,94.175,-79.0,626.0,846,74.758,-79.0,617.0,1024,53.07,-72.0,513.0
2205,1254,105.572,-113.0,724.0,1000,99.226,-90.0,814.0,1101,96.985,-87.0,522.0,846,72.664,-73.0,668.0,1024,52.376,-87.0,629.0
2206,1254,103.588,-88.0,656.0,1000,100.402,-83.0,684.0,1101,91.213,-71.0,506.0,846,77.026,-79.0,545.0,1024,52.696,-68.0,505.0
2207,1254,104.419,-62.0,831.0,1000,96.706,-105.0,674.0,1101,97.129,-96.0,700.0,846,73.454,-64.0,916.0,1024,48.011,-58.0,520.0
2208,1254,105.119,-92.0,748.0,1000,94.909,-72.0,697.0,1101,97.374,-69.0,571.0,846,76.059,-72.0,671.0,1024,53.486,-85.0,408.0
2209,1254,106.73,-71.0,766.0,1000,95.301,-73.0,948.0,1101,95.902,-73.0,691.0,846,73.874,-71.0,639.0,1024,55.335,-60.0,626.0
2210,1254,101.873,-67.0,849.0,1000,101.97,-70.0,772.0,1101,88.601,-81.0,607.0,846,77.918,-80.0,502.0,1024,48.485,-48.0,567.0
2211,1254,100.564,-74.0,858.0,1000,100.365,-70.0,688.0,1101,89.448,-78.0,566.0,846,76.372,-77.0,885.0,1024,52.466,-102.0,584.0
2212,1254,105.937,-92.0,884.0,1000,99.633,-85.0,1004.0,1101,96.949,-90.0,605.0,846,75.324,-68.0,443.0,1024,53.076,-65.0,657.0
2213,1254,109.124,-66.0,765.0,1000,100.191,-67.0,997.0,1101,89.556,-67.0,568.0,846,70.773,-52.0,609.0,1024,52.701,-47.0,536.0
2214,1254,100.359,-94.0,696.0,1000,99.669,-103.0,667.0,1101,84.172,-59.0,560.0,846,76.275,-71.0,603.0,1024,52.333,-57.0,657.0
2215,1254,107.984,-64.0,787.0,1000,98.019,-71.0,799.0,1101,97.041,-90.0,759.0,846,74.65,-55.0,615.0,1024,52.955,-57.0,529.0
2216,1254,105.71,-91.0,869.0,1000,101.999,-84.0,705.0,1101,91.594,-82.0,528.0,846,77.553,-71.0,537.0,1024,55.935,-58.0,505.0
2217,1254,102.146,-114.0,794.0,1000,103.597,-81.0,680.0,1101,87.333,-72.0,587.0,846,79.439,-68.0,677.0,1024,51.591,-53.0,558.0
2218,1254,103.08,-81.0,882.0,1000,101.396,-69.0,651.0,1101,94.022,-81.0,587.0,846,70.631,-65.0,528.0,1024,52.026,-44.0,572.0
2219,1254,102.6,-89.0,699.0,1000,92.311,-81.0,710.0,1101,93.032,-109.0,587.0,846,76.962,-60.0,597.0,1024,53.404,-48.0,460.0
2220,1254,102.104,-101.0,813.0,1000,100.911,-70.0,942.0,1101,90.969,-104.0,504.0,846,74.403,-63.0,565.0,1024,54.117,-64.0,593.0
2221,1254,107.192,-85.0,790.0,1000,96.297,-62.0,703.0,1101,94.668,-109.0,666.0,846,78.7,-60.0,679.0,1024,54.868,-58.0,770.0
2222,1254,110.784,-86.0,748.0,1000,93.085,-84.0,805.0,1101,85.466,-61.0,439.0,846,69.552,-69.0,640.0,1024,52.14,-59.0,529.0
2223,1254,109.237,-108.0,950.0,1000,97.596,-82.0,760.0,1101,91.428,-66.0,622.0,846,79.921,-93.0,586.0,1024,48.24,-43.0,593.0
2224,1254,102.39,-82.0,939.0,1000,97.245,-67.0,751.0,1101,92.652,-79.0,582.0,846,70.427,-62.0,598.0,1024,53.884,-60.0,780.0
2225,1254,103.222,-63.0,662.0,1000,101.405,-65.0,686.0,1101,90.558,-85.0,576.0,846,71.87,-54.0,596.0,1024,52.903,-54.0,623.0
2226,1254,107.29,-102.0,724.0,1000,103.516,-55.0,944.0,1101,93.359,-73.0,542.0,846,70.793,-68.0,604.0,1024,54.253,-59.0,499.0
2227,1254,107.932,-66.0,719.0,1000,96.629,-105.0,1036.0,1101,89.639,-83.0,476.0,846,77.584,-63.0,740.0,1024,50.177,-65.0,735.0
2228,1254,103.727,-71.0,877.0,1000,95.747,-59.0,770.0,1101,90.035,-64.0,613.0,846,72.632,-67.0,588.0,1024,51.389,-57.0,459.0
2229,1254,103.425,-75.0,697.0,1000,102.409,-146.0,669.0,1101,85.88,-82.0,600.0,846,69.44,-70.0,379.0,1024,52.726,-79.0,525.0
2230,1254,104.868,-64.0,1039.0,1000,101.509,-96.0,704.0,1101,94.157,-105.0,509.0,846,75.496,-73.0,612.0,1024,53.623,-71.0,693.0
2231,1254,106.97,-64.0,850.0,1000,101.011,-118.0,603.0,1101,96.45,-83.0,616.0,846,73.97,-68.0,506.0,1024,50.649,-103.0,620.0
2232,1254,109.334,-93.0,685.0,1000,99.611,-66.0,768.0,1101,93.27,-81.0,619.0,846,74.992,-60.0,479.0,1024,50.509,-47.0,505.0
2233,1254,102.376,-91.0,765.0,1000,96.983,-83.0,720.0,1101,87.965,-49.0,687.0,846,78.204,-72.0,714.0,1024,47.625,-78.0,601.0
2234,1254,105.149,-81.0,701.0,1000,99.145,-59.0,963.0,1101,86.221,-88.0,528.0,846,73.791,-92.0,619.0,1024,51.044,-101.0,561.0
2235,1254,110.302,-88.0,767.0,1000,98.187,-55.0,723.0,1101,86.072,-81.0,522.0,846,73.437,-63.0,530.0,1024,50.877,-80.0,570.0
2236,1254,107.819,-52.0,698.0,1000,98.298,-84.0,768.0,1101,97.989,-99.0,562.0,846,76.858,-71.0,459.0,1024,50.815,-55.0,556.0
2237,1254,106.751,-76.0,895.0,1000,104.448,-81.0,791.0,1101,93.254,-66.0,623.0,846,77.056,-64.0,645.0,1024,46.962,-56.0,463.0
2238,1254,101.341,-80.0,759.0,1000,96.338,-68.0,870.0,1101,93.878,-89.0,656.0,846,74.351,-59.0,610.0,1024,48.353,-55.0,522.0
2239,1254,106.435,-66.0,797.0,1000,103.136,-66.0,821.0,1101,94.516,-68.0,627.0,846,89.369,-70.0,675.0,1024,66.479,-80.0,513.0
2240,1254,122.853,-86.0,836.0,1000,116.593,-75.0,796.0,1101,109.609,-82.0,643.0,846,103.446,-75.0,681.0,1024,67.631,-63.0,463.0
2241,1254,131.397,-66.0,755.0,1000,115.621,-88.0,751.0,1101,105.081,-67.0,519.0,846,104.58,-92.0,623.0,1024,67.234,-77.0,495.0
2242,1254,119.923,-150.0,863.0,1000,111.791,-61.0,794.0,1101,100.843,-78.0,516.0,846,93.569,-73.0,565.0,1024,71.985,-76.0,610.0
2243,1254,123.537,-83.0,817.0,1000,111.931,-78.0,864.0,1101,101.143,-96.0,636.0,846,88.797,-75.0,589.0,1024,66.945,-95.0,581.0
2244,1254,124.888,-65.0,884.0,1000,120.104,-110.0,783.0,1101,97.379,-83.0,574.0,846,90.053,-70.0,809.0,1024,71.491,-81.0,464.0
2245,1254,114.376,-92.0,917.0,1000,106.944,-87.0,711.0,1101,95.702,-67.0,489.0,846,87.498,-62.0,649.0,1024,71.287,-51.0,524.0
2246,1254,119.675,-71.0,771.0,1000,105.715,-81.0,800.0,1101,99.308,-85.0,630.0,846,78.849,-82.0,484.0,1024,66.404,-54.0,600.0
2247,1254,109.996,-83.0,726.0,1000,103.111,-65.0,723.0,1101,93.96,-70.0,567.0,846,78.872,-68.0,602.0,1024,62.292,-70.0,558.0
2248,1254,111.705,-66.0,754.0,1000,99.73,-81.0,855.0,1101,91.766,-81.0,654.0,846,88.804,-90.0,620.0,1024,63.088,-57.0,862.0
2249,1254,112.385,-83.0,913.0,1000,96.782,-95.0,694.0,1101,91.1,-120.0,639.0,846,78.501,-104.0,516.0,1024,64.86,-73.0,622.0
2250,1254,111.136,-83.0,771.0,1000,103.859,-77.0,806.0,1101,88.597,-83.0,546.0,846,74.785,-49.0,577.0,1024,65.063,-66.0,536.0
2251,1254,111.621,-102.0,833.0,1000,99.813,-60.0,664.0,1101,87.068,-72.0,547.0,846,78.152,-74.0,558.0,1024,55.219,-92.0,617.0
2252,1254,108.769,-71.0,788.0,1000,106.861,-52.0,796.0,1101,92.099,-79.0,657.0,846,80.394,-66.0,644.0,1024,63.777,-69.0,459.0
2253,1254,106.817,-81.0,865.0,1000,103.378,-75.0,748.0,1101,93.69,-100.0,761.0,846,78.189,-59.0,551.0,1024,61.174,-77.0,579.0
2254,1254,107.114,-79.0,696.0,1000,104.444,-102.0,735.0,1101,94.302,-89.0,531.0,846,77.278,-52.0,513.0,1024,61.284,-65.0,673.0
